1000
171	13	113 119 133 169 281 365 544 562 861 910 939 964 987 
172	6	361 493 560 632 730 783 
173	9	86 109 119 184 202 320 710 841 954 
174	7	39 114 138 235 491 557 711 
175	4	82 307 529 908 
176	2	656 782 
177	5	148 243 415 754 808 
178	3	6 195 438 
179	2	64 550 
180	5	230 344 445 723 812 
181	9	169 178 198 305 405 421 494 805 872 
182	6	50 98 401 576 581 667 
183	2	29 812 
184	8	49 96 236 378 632 710 791 982 
185	7	265 405 472 473 485 772 805 
186	10	7 36 120 146 193 422 433 446 795 852 
187	7	88 109 183 733 869 884 905 
188	3	676 786 871 
189	11	133 275 484 700 735 801 833 872 932 947 948 
190	5	64 193 285 954 982 
191	10	87 88 120 462 710 738 799 862 960 974 
192	9	173 183 231 317 510 635 772 860 954 
193	7	8 133 278 368 593 836 874 
194	4	307 396 566 993 
195	4	230 290 307 909 
196	3	433 771 836 
197	6	128 189 248 275 415 567 
198	8	141 223 340 605 632 701 773 858 
199	6	70 248 378 576 774 835 
200	5	50 241 708 721 956 
201	4	325 801 927 976 
202	8	220 326 355 403 710 739 879 910 
203	9	117 248 390 433 522 723 848 855 935 
204	4	4 518 871 995 
205	5	125 282 512 663 723 
206	11	29 127 168 240 361 399 413 670 784 892 910 
207	4	64 369 383 931 
208	5	155 194 426 670 909 
209	9	167 186 400 572 675 773 882 896 994 
210	3	189 324 932 
211	10	9 102 501 700 723 738 795 810 828 989 
212	1	22 
213	2	222 964 
214	6	13 267 541 611 710 757 
215	4	161 400 666 668 
216	10	49 72 156 282 567 593 675 745 875 962 
217	12	94 108 127 223 464 503 518 519 612 653 770 962 
218	6	118 375 508 685 931 995 
219	6	15 39 285 572 691 735 
220	3	369 765 772 
221	8	133 149 571 672 813 902 964 997 
222	4	460 710 783 864 
223	6	26 107 151 159 352 554 
224	6	30 39 42 177 319 951 
225	3	19 41 779 
226	10	109 194 210 243 296 585 602 629 927 971 
227	10	37 133 216 260 376 543 572 722 874 900 
228	8	247 287 320 414 473 722 908 932 
229	4	317 528 663 840 
230	9	18 149 440 541 544 669 788 818 828 
231	6	64 128 141 216 222 482 
232	7	49 82 189 440 801 838 909 
233	7	215 340 457 613 683 749 876 
234	5	11 110 579 604 643 
235	4	284 569 768 798 
236	4	41 553 910 989 
237	3	64 814 951 
238	5	37 241 293 298 986 
239	5	39 108 361 553 892 
240	7	87 155 223 327 403 850 967 
241	4	553 596 666 962 
242	1	830 
243	5	50 285 460 546 991 
244	6	340 523 578 593 717 918 
245	3	87 378 579 
246	8	102 512 593 721 831 869 871 910 
247	6	19 113 487 663 721 956 
248	3	108 164 189 
249	3	294 456 809 
250	5	63 290 326 559 657 
251	5	235 629 637 887 993 
252	7	98 145 340 358 708 782 908 
253	12	41 74 319 492 532 630 671 739 892 938 993 995 
254	7	136 151 278 596 628 908 989 
255	3	438 522 939 
256	8	55 248 282 821 875 931 932 946 
257	10	107 319 326 361 415 429 460 583 645 724 
258	3	217 421 465 
259	3	220 841 916 
260	6	77 138 202 261 734 832 
261	3	599 706 713 
262	9	39 169 190 278 322 425 487 698 809 
263	8	82 125 282 413 512 663 723 762 
264	4	9 596 800 827 
265	12	180 248 317 336 397 447 574 667 716 853 962 991 
266	3	91 194 838 
267	7	222 232 321 519 689 760 825 
268	5	411 417 668 760 807 
269	5	369 378 765 772 895 
270	4	405 433 509 771 
271	9	37 120 275 288 404 456 853 859 895 
272	11	138 190 405 406 481 491 502 579 657 812 861 
273	1	458 
274	4	315 339 804 812 
275	5	41 64 423 482 510 
276	6	37 260 283 315 403 950 
277	4	170 218 528 553 
278	8	12 290 317 349 432 786 890 999 
279	5	70 147 287 443 800 
280	16	52 73 161 210 338 345 351 412 545 602 624 706 798 886 913 940 
281	8	109 124 193 262 349 472 698 951 
282	6	101 117 124 436 963 993 
283	10	68 148 181 217 448 502 546 742 822 951 
284	4	15 49 602 833 
285	7	71 204 317 407 566 708 782 
286	2	587 726 
287	9	190 403 446 531 534 749 771 925 999 
288	10	15 128 228 518 525 578 663 717 786 935 
289	8	30 39 41 210 417 669 744 835 
290	3	431 683 938 
291	3	107 544 724 
292	4	262 277 630 864 
293	6	236 410 576 657 700 773 
294	11	110 285 327 365 472 482 669 770 807 888 991 
295	9	145 147 233 327 462 804 875 903 989 
296	13	4 28 72 128 131 218 381 514 572 602 821 897 935 
297	10	40 174 191 327 362 415 482 572 657 751 
298	6	405 413 485 489 805 861 
299	2	136 869 
300	5	109 513 869 884 905 
301	5	138 331 444 567 599 
302	8	209 481 502 602 609 838 895 921 
303	8	83 600 683 796 828 963 976 995 
304	4	53 308 532 829 
305	5	81 148 247 716 878 
306	4	36 206 668 706 
307	6	174 531 572 613 801 986 
308	3	241 249 402 
309	6	1 4 21 108 811 871 
310	2	90 917 
311	8	326 361 445 511 580 630 723 765 
312	3	155 262 903 
313	3	81 164 259 
314	2	693 716 
315	2	871 911 
316	4	230 267 478 569 
317	7	9 131 202 223 267 478 540 
318	14	20 74 85 155 200 247 275 472 492 510 512 663 723 814 
319	6	138 317 494 647 760 880 
320	5	4 52 421 879 886 
321	5	445 454 721 910 948 
322	6	103 128 208 317 871 993 
323	8	120 156 458 579 593 599 689 886 
324	6	223 445 456 502 541 798 
325	3	340 492 765 
326	7	24 54 120 543 613 749 757 
327	10	12 193 248 294 339 361 369 405 508 897 
328	6	149 340 774 829 864 909 
329	5	378 433 446 804 812 
330	6	488 521 592 602 630 799 
331	7	193 351 372 576 685 791 948 
332	7	260 288 396 464 800 856 886 
333	3	326 714 841 
334	8	15 64 173 219 554 791 807 861 
335	6	215 400 560 733 741 932 
336	5	110 614 680 838 854 
337	7	18 261 262 339 546 584 977 
338	5	68 136 523 700 918 
339	3	643 657 681 
340	8	70 117 546 700 755 917 939 944 
341	5	81 199 419 674 705 
342	11	11 108 164 189 320 472 498 779 890 951 954 
343	5	153 402 403 657 744 
344	3	283 559 674 
345	3	171 243 807 
346	8	107 290 301 432 498 637 828 999 
347	4	330 372 437 663 
348	3	403 663 710 
349	3	41 133 517 
350	5	230 464 807 845 893 
351	5	128 223 319 369 579 
352	7	18 128 472 487 590 646 904 
353	5	773 816 851 977 993 
354	10	44 88 120 223 242 305 336 378 619 949 
355	7	49 222 290 378 478 517 911 
356	7	156 420 556 697 737 765 993 
357	8	117 319 405 572 704 809 814 995 
358	6	128 149 267 650 653 975 
359	6	417 602 864 964 995 999 
360	7	118 222 369 443 549 808 868 
361	13	75 285 336 420 498 614 640 687 717 878 902 946 963 
362	6	54 108 149 340 864 909 
363	4	120 284 519 547 
364	6	103 290 420 814 957 988 
365	7	39 108 307 553 571 808 892 
366	6	69 95 284 319 693 754 
367	8	284 290 319 426 439 604 671 676 
368	5	145 421 810 833 967 
369	3	553 559 583 
370	4	471 604 833 962 
371	4	63 447 757 838 
372	7	190 307 405 657 722 807 841 
373	2	867 935 
374	6	173 404 485 800 948 964 
375	7	9 64 177 193 593 954 982 
376	13	29 100 118 182 282 593 627 668 679 784 807 935 943 
377	6	15 49 170 602 739 833 
378	2	172 204 
379	11	29 48 112 130 294 396 566 809 831 835 993 
380	4	168 416 807 903 
381	4	52 88 551 983 
382	5	90 113 671 674 989 
383	8	149 400 511 532 543 670 801 884 
384	7	128 169 413 425 691 939 989 
385	1	710 
386	9	319 578 587 588 689 716 861 962 965 
387	5	114 461 528 880 951 
388	12	94 133 388 422 460 528 632 710 783 864 910 995 
389	11	30 113 119 169 193 281 372 544 801 861 910 
390	2	322 339 
391	4	72 479 540 756 
392	9	49 144 193 675 739 809 942 977 989 
393	7	119 241 440 600 708 809 877 
394	6	94 202 247 488 872 956 
395	3	64 188 977 
396	6	190 228 364 396 802 940 
397	4	230 423 472 730 
398	8	20 282 469 608 675 942 989 991 
399	8	84 156 258 408 645 757 935 954 
400	6	240 445 456 514 541 798 
401	4	94 145 528 774 
402	6	131 491 668 814 816 986 
403	6	127 168 240 361 413 670 
404	8	143 243 456 537 648 781 926 990 
405	5	87 133 295 472 768 
406	2	290 915 
407	7	95 438 551 629 747 875 964 
408	8	128 239 282 315 406 554 765 809 
409	8	42 88 290 522 572 801 926 973 
410	9	49 315 415 443 594 710 808 880 906 
411	1	872 
412	5	151 215 494 572 869 
413	7	62 275 290 320 602 667 726 
414	8	34 64 92 325 351 468 736 737 
415	9	64 121 184 204 337 355 808 860 909 
416	3	258 361 396 
417	6	128 148 243 415 754 808 
418	4	155 532 925 967 
419	6	239 275 649 812 871 991 
420	7	433 454 571 615 774 833 990 
421	7	29 138 189 239 295 745 892 
422	6	62 98 155 169 392 804 
423	9	396 457 604 614 710 805 807 808 871 
424	8	52 117 413 443 521 708 807 864 
425	8	4 290 303 605 629 658 828 871 
426	1	708 
427	6	100 118 396 559 700 709 
428	3	180 361 683 
429	1	918 
430	7	26 141 401 481 519 679 804 
431	3	752 854 917 
432	14	6 149 175 243 326 502 590 648 703 751 779 798 804 872 
433	12	12 82 193 222 301 304 319 700 869 926 982 990 
434	2	220 363 
435	5	85 541 765 774 982 
436	8	64 239 369 593 605 808 871 910 
437	6	138 223 239 289 452 934 
438	1	663 
439	6	131 187 354 548 736 836 
440	10	149 332 410 413 556 560 688 879 902 939 
441	2	6 68 
442	4	283 613 710 993 
443	9	14 39 290 294 722 804 812 893 949 
444	2	34 156 
445	6	70 438 683 744 858 877 
446	3	241 282 319 
447	4	241 587 783 962 
448	8	82 189 415 440 612 801 838 909 
449	6	80 367 560 580 645 896 
450	4	1 822 940 944 
451	11	227 375 456 543 632 648 730 766 796 889 967 
452	2	405 822 
453	7	37 86 132 354 546 860 926 
454	7	24 29 331 415 443 667 795 
455	5	336 401 493 579 644 
456	2	327 649 
457	5	9 108 497 875 877 
458	3	461 938 984 
459	4	88 282 833 993 
460	5	162 170 289 323 340 
461	6	50 415 648 702 814 853 
462	3	370 560 951 
463	7	288 388 413 612 630 851 892 
464	8	64 121 168 204 337 604 635 804 
465	6	282 351 550 739 748 893 
466	6	52 156 205 282 822 910 
467	8	35 172 258 275 283 307 908 997 
468	6	80 87 475 669 676 808 
469	5	111 539 788 809 860 
470	4	63 186 502 851 
471	7	40 431 443 675 810 908 989 
472	5	34 136 141 159 564 
473	10	84 94 96 426 614 635 745 858 895 964 
474	6	192 456 495 590 734 835 
475	2	73 227 
476	4	249 340 687 971 
477	4	12 64 278 290 
478	9	70 149 232 282 470 554 665 740 795 
479	3	481 491 573 
480	8	22 84 128 198 239 560 855 868 
481	5	278 546 676 710 877 
482	6	88 149 242 340 864 909 
483	7	147 239 287 623 710 733 742 
484	3	168 433 909 
485	3	542 670 691 
486	7	95 445 604 677 735 931 987 
487	5	223 364 593 657 993 
488	3	683 768 948 
489	8	274 330 517 649 687 744 841 904 
490	7	248 282 608 675 786 835 989 
491	9	155 248 542 571 807 872 884 922 974 
492	7	189 447 710 760 809 829 922 
493	6	107 110 180 283 723 891 
494	10	101 135 141 217 262 282 340 473 801 876 
495	4	9 495 567 875 
496	4	160 533 592 830 
497	9	120 147 294 307 323 361 430 630 846 
498	5	107 110 180 283 723 
499	6	9 214 323 846 931 965 
500	8	18 101 125 151 444 669 698 925 
501	8	53 64 141 596 757 807 911 995 
502	4	360 445 486 648 
503	6	147 174 522 596 730 878 
504	6	473 508 512 838 897 999 
505	5	52 338 445 935 996 
506	9	124 133 162 262 547 556 644 739 765 
507	5	198 199 344 375 551 
508	5	86 319 355 705 774 
509	6	116 119 146 593 828 875 
510	10	22 216 319 416 517 540 596 657 869 908 
511	6	42 193 287 414 908 932 
512	5	23 60 386 629 904 
513	6	37 281 693 830 940 997 
514	8	242 290 296 535 645 673 903 949 
515	4	94 316 723 765 
516	2	372 585 
517	5	336 544 554 561 608 
518	4	372 613 765 812 
519	10	41 119 143 148 171 287 390 657 874 904 
520	6	294 396 444 456 587 872 
521	10	8 108 255 290 448 488 676 708 760 770 
522	1	540 
523	3	124 851 935 
524	5	63 440 833 910 960 
525	8	70 174 438 605 648 657 813 999 
526	10	172 237 267 288 320 400 724 832 869 906 
527	4	614 648 739 754 
528	5	24 39 365 512 828 
529	5	156 737 765 889 993 
530	8	462 498 523 668 680 683 705 915 
531	6	375 377 683 779 801 962 
532	4	307 502 629 645 
533	7	42 423 510 602 835 886 951 
534	2	281 611 
535	8	73 222 521 784 822 913 947 990 
536	1	967 
537	4	202 406 472 878 
538	5	70 149 698 823 849 
539	2	53 911 
540	4	74 222 336 448 
541	5	37 234 449 680 739 
542	6	18 141 220 420 676 895 
543	4	8 34 49 183 
544	13	50 107 114 125 209 220 239 294 322 473 684 939 974 
545	3	400 733 908 
546	4	213 559 808 814 
547	8	5 30 86 437 478 614 658 801 
548	5	44 503 548 602 838 
549	4	148 522 835 999 
550	8	64 149 438 472 550 832 940 964 
551	9	40 63 169 573 867 887 902 932 935 
552	15	36 457 559 571 593 627 630 648 677 828 838 839 869 935 975 
553	4	4 117 327 927 
554	5	4 48 218 821 935 
555	8	180 354 730 781 783 833 963 989 
556	4	62 674 768 927 
557	8	109 128 389 668 687 754 875 904 
558	2	401 974 
559	5	117 555 573 852 941 
560	5	410 554 652 700 913 
561	5	193 417 738 845 905 
562	10	49 50 191 448 453 684 710 869 974 975 
563	4	194 290 779 852 
564	3	439 483 940 
565	5	173 183 231 772 860 
566	7	37 456 519 629 776 867 935 
567	5	319 396 600 809 853 
568	4	126 138 180 546 
569	5	247 447 592 871 993 
570	7	86 171 193 625 708 800 831 
571	6	336 544 554 561 608 954 
572	4	448 453 710 869 
573	6	34 457 560 662 862 872 
574	5	319 437 441 657 684 
575	13	149 169 215 222 262 317 340 428 440 532 578 601 693 
576	8	39 126 223 540 745 875 899 997 
577	5	126 221 443 818 959 
578	6	95 281 544 572 783 809 
579	2	90 917 
580	5	20 213 278 319 768 
581	2	94 284 
582	4	593 744 845 937 
583	5	290 304 433 473 963 
584	7	215 230 608 647 795 875 948 
585	8	6 131 361 457 481 738 856 900 
586	1	838 
587	6	110 113 119 174 710 711 
588	6	148 160 330 340 830 933 
589	5	223 262 319 341 433 
590	1	146 
591	4	210 464 523 669 
592	9	41 74 630 671 739 892 938 993 995 
593	2	838 940 
594	6	102 129 268 488 617 878 
595	7	128 199 278 290 677 796 844 
596	3	73 199 274 
597	7	14 546 680 722 783 812 949 
598	5	137 534 749 925 999 
599	2	64 745 
600	4	149 401 652 915 
601	4	317 404 420 648 
602	13	41 63 74 230 307 630 671 739 892 914 938 993 995 
603	1	215 
604	4	339 413 554 804 
605	12	222 269 332 456 554 674 689 708 823 904 918 994 
606	4	317 460 685 871 
607	5	18 156 436 663 926 
608	6	115 236 282 546 710 962 
609	8	125 128 193 406 421 522 723 839 
610	4	12 249 821 860 
611	9	211 447 528 630 791 856 860 878 991 
612	2	438 648 
613	4	180 317 614 708 
614	3	637 653 821 
615	6	62 234 273 457 481 710 
616	10	1 10 85 282 593 708 739 833 914 932 
617	8	18 182 262 643 681 731 809 960 
618	5	86 171 180 454 625 
619	6	22 53 511 584 754 807 
620	9	29 64 73 372 708 808 837 864 893 
621	6	145 156 282 708 716 853 
622	3	413 808 973 
623	4	125 483 855 987 
624	8	90 113 426 542 569 615 917 974 
625	8	82 413 484 605 669 762 910 916 
626	10	24 149 240 445 456 514 541 689 798 989 
627	2	448 830 
628	8	31 222 312 400 415 624 675 932 
629	6	120 503 595 629 853 947 
630	6	390 604 915 960 964 974 
631	5	51 691 700 809 900 
632	4	70 109 246 823 
633	12	8 39 140 248 439 471 550 629 710 723 949 997 
634	6	88 326 373 545 572 730 
635	8	18 405 439 472 669 804 875 914 
636	5	113 544 546 598 599 
637	6	102 512 593 831 869 871 
638	4	143 336 378 701 
639	2	37 895 
640	6	53 203 308 492 532 833 
641	7	487 515 528 684 730 741 918 
642	4	379 406 734 809 
643	5	94 193 426 774 905 
644	8	63 438 440 554 648 676 801 833 
645	7	23 388 751 791 809 877 943 
646	3	90 231 741 
647	6	64 260 403 486 704 880 
648	6	203 745 814 939 949 989 
649	8	40 294 301 372 550 708 782 956 
650	4	275 560 566 679 
651	5	98 223 528 795 935 
652	11	138 412 438 494 525 541 545 639 672 938 997 
653	3	108 363 438 
654	11	35 139 172 249 258 283 307 663 730 736 886 
655	7	51 415 691 702 708 809 964 
656	3	361 592 875 
657	7	10 87 223 523 600 687 989 
658	9	239 267 372 554 572 587 593 849 878 
659	6	125 222 406 652 731 760 
660	5	282 370 473 657 904 
661	4	521 546 765 967 
662	6	36 119 141 440 593 716 
663	6	117 247 447 592 871 993 
664	13	56 290 337 433 455 481 648 700 708 861 915 935 947 
665	3	182 348 703 
666	5	290 378 478 517 911 
667	6	15 25 81 495 614 974 
668	4	231 295 393 635 
669	2	244 487 
670	4	282 674 798 909 
671	5	488 592 602 630 799 
672	8	320 410 533 554 652 700 864 913 
673	11	32 70 136 251 460 482 551 631 648 663 783 
674	6	4 361 378 390 556 830 
675	3	63 82 950 
676	6	133 411 562 800 885 890 
677	6	162 402 417 501 613 625 
678	5	86 105 272 602 605 
679	2	170 739 
680	3	572 672 938 
681	5	242 401 430 670 803 
682	2	614 831 
683	7	97 217 365 466 478 668 875 
684	10	81 411 415 478 581 667 684 747 804 865 
685	3	600 620 834 
686	2	198 880 
687	4	510 544 560 585 
688	5	236 410 657 700 773 
689	3	223 596 836 
690	5	108 290 448 488 760 
691	5	203 674 935 964 997 
692	6	1 19 30 430 567 856 
693	9	39 78 179 339 347 540 572 690 821 
694	5	52 61 155 528 904 
695	7	139 154 189 375 748 829 954 
696	7	36 85 541 765 774 911 982 
697	9	48 210 218 269 388 456 566 708 861 
698	8	107 108 420 528 556 697 823 934 
699	4	410 591 648 785 
700	8	198 199 344 375 551 620 723 910 
701	4	62 63 437 546 
702	4	372 375 656 967 
703	5	93 107 180 522 882 
704	9	24 450 529 533 554 614 772 904 954 
705	8	128 168 375 433 693 799 909 926 
706	3	786 915 939 
707	8	18 68 160 190 517 814 989 999 
708	5	433 510 572 596 835 
709	6	164 196 273 556 576 613 
710	7	230 247 339 369 447 602 904 
711	7	10 193 248 664 738 904 909 
712	5	171 430 445 739 950 
713	3	241 249 402 
714	6	72 156 282 745 875 962 
715	6	12 39 133 278 722 735 
716	10	206 368 423 510 670 711 835 853 886 951 
717	11	183 340 457 578 593 604 717 805 807 808 871 
718	4	12 448 572 723 
719	5	107 256 336 440 596 
720	4	405 605 822 964 
721	8	133 262 426 464 554 605 650 814 
722	17	191 204 206 261 273 282 326 561 572 613 615 765 792 801 804 871 997 
723	9	26 48 128 140 386 426 606 804 941 
724	6	70 73 437 528 598 734 
725	4	12 51 299 572 
726	5	93 528 719 932 956 
727	3	319 730 807 
728	9	87 110 113 119 174 587 710 711 938 
729	5	472 554 804 849 892 
730	7	81 417 444 501 864 964 965 
731	5	68 327 566 590 807 
732	3	317 465 644 
733	6	12 97 248 466 779 880 
734	6	184 218 434 721 798 935 
735	6	337 438 572 657 977 993 
736	5	84 430 602 608 878 
737	8	214 376 498 833 864 886 989 991 
738	3	460 685 792 
739	11	13 48 117 228 443 558 635 801 871 878 905 
740	6	75 91 179 236 422 771 
741	7	53 230 559 629 632 872 886 
742	8	98 249 315 338 479 528 560 821 
743	11	13 267 290 304 433 473 541 611 710 757 963 
744	10	128 198 230 388 421 558 608 614 648 807 
745	9	64 88 256 487 548 614 700 840 962 
746	8	148 317 337 419 572 657 687 977 
747	8	41 370 396 482 560 566 951 993 
748	4	63 91 437 546 
749	5	84 87 248 645 838 
750	6	119 396 546 884 939 989 
751	2	37 133 
752	7	44 50 70 131 444 448 999 
753	6	209 282 417 464 546 572 
754	5	128 234 256 438 816 
755	8	74 129 461 512 705 723 828 895 
756	6	12 155 192 312 853 915 
757	5	125 179 433 544 801 
758	3	81 573 768 
759	7	124 434 452 522 811 872 928 
760	4	64 178 247 649 
761	5	15 219 554 807 861 
762	6	48 218 235 522 554 993 
763	6	120 154 413 472 665 875 
764	5	20 48 62 307 928 
765	3	396 829 957 
766	3	22 708 964 
767	7	18 113 191 256 440 697 821 
768	4	180 354 730 783 
769	2	79 632 
770	10	12 180 288 522 528 602 774 853 977 989 
771	9	88 132 205 349 519 620 900 917 951 
772	5	222 386 615 725 734 
773	7	76 88 148 602 629 809 994 
774	4	30 624 860 880 
775	5	12 117 218 241 809 
776	12	118 319 491 578 587 588 689 716 816 861 962 965 
777	7	49 82 189 440 801 838 909 
778	8	108 189 247 392 474 700 730 997 
779	3	109 995 999 
780	6	352 404 413 487 807 970 
781	7	15 87 249 417 532 627 892 
782	7	121 354 446 500 521 593 937 
783	8	72 230 404 406 556 593 657 935 
784	9	73 146 173 183 184 192 432 613 827 
785	7	90 151 155 386 576 829 917 
786	11	485 488 611 683 684 738 798 806 964 975 982 
787	5	9 223 496 570 602 
788	8	62 148 282 339 649 746 827 850 
789	3	181 202 792 
790	2	420 917 
791	6	12 437 806 831 887 909 
792	7	6 68 235 629 637 887 993 
793	5	223 239 446 457 809 
794	3	148 376 875 
795	7	21 146 149 403 585 668 995 
796	7	37 275 433 556 593 669 895 
797	7	230 344 351 602 812 828 871 
798	4	307 431 562 927 
799	6	198 378 535 605 611 710 
800	10	25 189 327 332 447 460 462 494 723 939 
801	2	317 443 
802	2	473 801 
803	4	600 708 771 807 
804	10	88 180 301 334 379 400 554 698 814 833 
805	10	29 199 319 337 448 482 564 600 926 960 
806	11	68 172 260 288 320 492 539 832 869 871 906 
807	4	151 475 493 570 
808	3	177 405 974 
809	5	12 34 417 765 904 
810	4	120 323 361 430 
811	11	223 355 457 481 529 629 665 683 754 812 997 
812	4	683 684 839 908 
813	8	107 193 290 448 674 783 926 960 
814	7	118 191 235 473 822 838 909 
815	1	605 
816	2	172 708 
817	11	19 76 143 148 149 156 185 274 375 627 994 
818	7	133 160 182 674 807 955 989 
819	8	206 274 368 670 683 700 711 878 
820	8	36 70 247 383 430 525 546 807 
821	11	19 156 241 264 443 475 483 554 566 687 783 
822	3	388 744 807 
823	3	439 671 676 
824	13	23 44 88 161 232 239 361 433 571 578 602 796 860 
825	2	210 438 
826	7	301 307 515 533 571 630 768 
827	7	82 189 349 478 815 829 869 
828	6	202 472 512 623 649 742 
829	4	161 457 812 887 
